local_time_utc,gngga,gnrmc
2025-12-09T14:29:44.163513Z,$GNGGA,142944.00,5703.82792,N,01001.91633,E,4,12,0.58,-2.5,M,42.3,M,1.0,0000*4E,$GNRMC,142944.00,A,5703.82792,N,01001.91633,E,0.032,,091225,,,R,V*0C
2025-12-09T14:29:45.152990Z,$GNGGA,142944.00,5703.82792,N,01001.91633,E,4,12,0.58,-2.5,M,42.3,M,1.0,0000*4E,$GNRMC,142945.00,A,5703.82792,N,01001.91633,E,0.041,,091225,,,R,V*09
2025-12-09T14:29:45.157707Z,$GNGGA,142945.00,5703.82792,N,01001.91633,E,4,12,0.58,-2.5,M,42.3,M,1.0,0000*4F,$GNRMC,142945.00,A,5703.82792,N,01001.91633,E,0.041,,091225,,,R,V*09
2025-12-09T14:29:46.167693Z,$GNGGA,142945.00,5703.82792,N,01001.91633,E,4,12,0.58,-2.5,M,42.3,M,1.0,0000*4F,$GNRMC,142946.00,A,5703.82793,N,01001.91631,E,0.162,,091225,,,R,V*09
2025-12-09T14:29:46.172472Z,$GNGGA,142946.00,5703.82793,N,01001.91631,E,4,12,0.58,-2.4,M,42.3,M,1.0,0000*4E,$GNRMC,142946.00,A,5703.82793,N,01001.91631,E,0.162,,091225,,,R,V*09
2025-12-09T14:29:47.143850Z,$GNGGA,142946.00,5703.82793,N,01001.91631,E,4,12,0.58,-2.4,M,42.3,M,1.0,0000*4E,$GNRMC,142947.00,A,5703.82793,N,01001.91631,E,0.023,,091225,,,R,V*0C
2025-12-09T14:29:47.148595Z,$GNGGA,142947.00,5703.82793,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*40,$GNRMC,142947.00,A,5703.82793,N,01001.91631,E,0.023,,091225,,,R,V*0C
2025-12-09T14:29:48.182643Z,$GNGGA,142947.00,5703.82793,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*40,$GNRMC,142948.00,A,5703.82793,N,01001.91631,E,0.016,,091225,,,R,V*05
2025-12-09T14:29:48.187440Z,$GNGGA,142948.00,5703.82793,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*4F,$GNRMC,142948.00,A,5703.82793,N,01001.91631,E,0.016,,091225,,,R,V*05
2025-12-09T14:29:49.156839Z,$GNGGA,142948.00,5703.82793,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*4F,$GNRMC,142949.00,A,5703.82794,N,01001.91627,E,0.211,,091225,,,R,V*01
2025-12-09T14:29:49.161542Z,$GNGGA,142949.00,5703.82794,N,01001.91627,E,4,12,0.54,-2.4,M,42.3,M,1.0,0000*4D,$GNRMC,142949.00,A,5703.82794,N,01001.91627,E,0.211,,091225,,,R,V*01
2025-12-09T14:29:50.166813Z,$GNGGA,142949.00,5703.82794,N,01001.91627,E,4,12,0.54,-2.4,M,42.3,M,1.0,0000*4D,$GNRMC,142950.00,A,5703.82794,N,01001.91627,E,0.026,,091225,,,R,V*0F
2025-12-09T14:29:50.171431Z,$GNGGA,142950.00,5703.82794,N,01001.91627,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*46,$GNRMC,142950.00,A,5703.82794,N,01001.91627,E,0.026,,091225,,,R,V*0F
2025-12-09T14:29:51.155544Z,$GNGGA,142950.00,5703.82794,N,01001.91627,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*46,$GNRMC,142951.00,A,5703.82794,N,01001.91627,E,0.040,,091225,,,R,V*0E
2025-12-09T14:29:51.160326Z,$GNGGA,142951.00,5703.82794,N,01001.91627,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*47,$GNRMC,142951.00,A,5703.82794,N,01001.91627,E,0.040,,091225,,,R,V*0E
2025-12-09T14:29:52.193714Z,$GNGGA,142951.00,5703.82794,N,01001.91627,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*47,$GNRMC,142952.00,A,5703.82794,N,01001.91631,E,0.033,,091225,,,R,V*0E
2025-12-09T14:29:52.199200Z,$GNGGA,142952.00,5703.82794,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*43,$GNRMC,142952.00,A,5703.82794,N,01001.91631,E,0.033,,091225,,,R,V*0E
2025-12-09T14:29:53.154035Z,$GNGGA,142952.00,5703.82794,N,01001.91631,E,4,12,0.57,-2.4,M,42.3,M,1.0,0000*43,$GNRMC,142953.00,A,5703.82794,N,01001.91631,E,0.012,,091225,,,R,V*0C
2025-12-09T14:29:53.158788Z,$GNGGA,142953.00,5703.82794,N,01001.91631,E,4,12,0.54,-2.4,M,42.3,M,1.0,0000*41,$GNRMC,142953.00,A,5703.82794,N,01001.91631,E,0.012,,091225,,,R,V*0C
